identifier,word1,word2,word3
doi:10.18739/A2416T00Z,gull_melt,NA,NA
doi:10.18739/A2416T00Z,hare_melt,NA,NA
doi:10.18739/A24746R6K,name,NA,NA
doi:10.18739/A24746R6K,resolution,NA,NA
doi:10.18739/A24746R6K,measurement,NA,NA
doi:10.18739/A24746R6K,measurement,NA,NA
doi:10.18739/A24746R6K,resolution,NA,NA
doi:10.18739/A24746R6K,measurement,NA,NA
doi:10.18739/A24746R6K,measurement,NA,NA
doi:10.18739/A24746R6K,resolution,NA,NA
doi:10.18739/A24746R6K,notes,NA,NA
doi:10.18739/A24746R6K,note,NA,NA
doi:10.18739/A24746R6K,resolution,NA,NA
doi:10.18739/A24746R6K,measurement,NA,NA
doi:10.18739/A24746R6K,notes,NA,NA
doi:10.18739/A24746R6K,tephras,NA,NA
doi:10.18739/A24B2X49X,comments,NA,NA
doi:10.18739/A24B2X49X,comments,NA,NA
doi:10.18739/A24B2X49X,nretrans,NA,NA
doi:10.18739/A24B2X49X,pretrans,NA,NA
doi:10.18739/A24B2X49X,mgretrans,NA,NA
doi:10.18739/A24B2X49X,comments,NA,NA
doi:10.18739/A24B2X49X,treatment,NA,NA
doi:10.18739/A24B2X49X,comments,NA,NA
doi:10.18739/A24B2X49X,b1notes,NA,NA
doi:10.18739/A24B2X49X,b2notes,NA,NA
doi:10.18739/A24B2X49X,b3notes,NA,NA
doi:10.18739/A24B2X49X,b4notes,NA,NA
doi:10.18739/A24M91B6T,avgd13ch4_permil,NA,NA
doi:10.18739/A24M91B6T,stdevd13ch4_permil,NA,NA
doi:10.18739/A24M91B6T,light_lux,NA,NA
doi:10.18739/A24Q7QR0V,full_site_name,NA,NA
doi:10.18739/A24Q7QR0V,abbr_site_name,NA,NA
doi:10.18739/A24Q7QR0V,latitude_dd,NA,NA
doi:10.18739/A24Q7QR0V,longitude_dd,NA,NA
doi:10.18739/A24Q7QR0V,depth_m,NA,NA
doi:10.18739/A2513TW18,pwtr,NA,NA
doi:10.18739/A25M6275K,set,NA,NA
doi:10.18739/A25M6275K,set,NA,NA
doi:10.18739/A25Q4RM2M,rfe,NA,NA
doi:10.18739/A25Q4RM2M,ss,NA,NA
doi:10.18739/A25Q4RM2M,wea,NA,NA
doi:10.18739/A25Q4RM2M,vis,NA,NA
doi:10.18739/A25Q4RM2M,comment,NA,NA
doi:10.18739/A25Q4RM2M,rfe,NA,NA
doi:10.18739/A25Q4RM2M,ss,NA,NA
doi:10.18739/A25Q4RM2M,wea,NA,NA
doi:10.18739/A25Q4RM2M,vis,NA,NA
doi:10.18739/A25Q4RM2M,comment,NA,NA
doi:10.18739/A2610VS8W,gpr_trace,NA,NA
doi:10.18739/A2610VS8W,layer,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,dust_tot,NA,NA
doi:10.18739/A2610VS8W,tube,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A2610VS8W,top,NA,NA
doi:10.18739/A2610VS8W,bottom,NA,NA
doi:10.18739/A2610VS8W,midpoint,NA,NA
doi:10.18739/A26H4CQ6K,comments,NA,NA
doi:10.18739/A26Q1SH2V,ramet,NA,NA
doi:10.18739/A26Q1SH2V,year,NA,NA
doi:10.18739/A26Q1SH2V,fence,NA,NA
doi:10.18739/A26Q1SH2V,veg_type,NA,NA
doi:10.18739/A26Q1SH2V,treatment,NA,NA
doi:10.18739/A26Q1SH2V,species,NA,NA
doi:10.18739/A26Q1SH2V,ramet,NA,NA
doi:10.18739/A26Q1SH2V,m_wt,NA,NA
doi:10.18739/A26Q1SH2V,d1_wt,NA,NA
doi:10.18739/A26Q1SH2V,d2_wt,NA,NA
doi:10.18739/A26Q1SH2V,d3_wt,NA,NA
doi:10.18739/A26Q1SH2V,d4_wt,NA,NA
doi:10.18739/A26Q1SH2V,d5_wt,NA,NA
doi:10.18739/A26Q1SH2V,d6_wt,NA,NA
doi:10.18739/A26Q1SH2V,m_la,NA,NA
doi:10.18739/A26Q1SH2V,d1_la,NA,NA
doi:10.18739/A26Q1SH2V,d2_la,NA,NA
doi:10.18739/A26Q1SH2V,d3_la,NA,NA
doi:10.18739/A26Q1SH2V,d4_la,NA,NA
doi:10.18739/A26Q1SH2V,d5_la,NA,NA
doi:10.18739/A26Q1SH2V,d6_la,NA,NA
doi:10.18739/A26Q1SH2V,m_num,NA,NA
doi:10.18739/A26Q1SH2V,d1_num,NA,NA
doi:10.18739/A26Q1SH2V,d2_num,NA,NA
doi:10.18739/A26Q1SH2V,d3_num,NA,NA
doi:10.18739/A26Q1SH2V,d4_num,NA,NA
doi:10.18739/A26Q1SH2V,d5_num,NA,NA
doi:10.18739/A26Q1SH2V,d6_num,NA,NA
doi:10.18739/A26T0GX06,date,NA,NA
doi:10.18739/A26T0GX06,time,NA,NA
doi:10.18739/A26T0GX06,lat,NA,NA
doi:10.18739/A26T0GX06,long,NA,NA
doi:10.18739/A26T0GX06,spp,NA,NA
doi:10.18739/A26T0GX06,no,NA,NA
doi:10.18739/A26T0GX06,region,NA,NA
doi:10.18739/A26T0GX06,date,NA,NA
doi:10.18739/A26T0GX06,time,NA,NA
doi:10.18739/A26T0GX06,lat,NA,NA
doi:10.18739/A26T0GX06,long,NA,NA
doi:10.18739/A26T0GX06,spp,NA,NA
doi:10.18739/A26T0GX06,no,NA,NA
doi:10.18739/A26T0GX06,region,NA,NA
doi:10.18739/A26T0GX1P,column,NA,NA
doi:10.18739/A26T0GX1P,definition,NA,NA
doi:10.18739/A26T0GX1P,date,NA,NA
doi:10.18739/A26T0GX1P,site,NA,NA
doi:10.18739/A26T0GX1P,treatment,NA,NA
doi:10.18739/A26T0GX1P,plot,NA,NA
doi:10.18739/A26T0GX1P,id,NA,NA
doi:10.18739/A26T0GX1P,dry,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,in,NA,NA
doi:10.18739/A26T0GX1P,5g,NA,NA
doi:10.18739/A26T0GX1P,wet,NA,NA
doi:10.18739/A26T0GX1P,dry,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,wet,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,sample,NA,NA
doi:10.18739/A26T0GX1P,type,NA,NA
doi:10.18739/A26T0GX1P,toc,NA,NA
doi:10.18739/A26T0GX1P,tn,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,toc,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,tn,NA,NA
doi:10.18739/A26T0GX1P,mbio,NA,NA
doi:10.18739/A26T0GX1P,c,NA,NA
doi:10.18739/A26T0GX1P,mbio,NA,NA
doi:10.18739/A26T0GX1P,n,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,po4,NA,NA
doi:10.18739/A26T0GX1P,no3,NA,NA
doi:10.18739/A26T0GX1P,nh4,NA,NA
doi:10.18739/A26T0GX1P,po4,NA,NA
doi:10.18739/A26T0GX1P,tfpa,NA,NA
doi:10.18739/A26T0GX1P,trs,NA,NA
doi:10.18739/A26T0GX1P,installed,NA,NA
doi:10.18739/A26T0GX1P,days,NA,NA
doi:10.18739/A26T0GX1P,in,NA,NA
doi:10.18739/A26T0GX1P,ground,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,of,NA,NA
doi:10.18739/A26T0GX1P,solution,NA,NA
doi:10.18739/A26T0GX1P,in,NA,NA
doi:10.18739/A26T0GX1P,vacutainer,NA,NA
doi:10.18739/A26T0GX1P,g,NA,NA
doi:10.18739/A26T0GX1P,purpose,NA,NA
doi:10.18739/A26T0GX1P,for,NA,NA
doi:10.18739/A26T0GX1P,measurement,NA,NA
doi:10.18739/A26T0GX1P,x_dms,NA,NA
doi:10.18739/A26T0GX1P,y_dms,NA,NA
doi:10.18739/A26T0GX1P,x_dd,NA,NA
doi:10.18739/A26T0GX1P,y_dd,NA,NA
doi:10.18739/A26T0GX1P,height,NA,NA
doi:10.18739/A26T0GX1P,m,NA,NA
doi:10.18739/A26T0GX1P,trimble,NA,NA
doi:10.18739/A26T0GX1P,accuracy,NA,NA
doi:10.18739/A26T0GX1P,notes,NA,NA
doi:10.18739/A26T0GX1P,column,NA,NA
doi:10.18739/A26T0GX1P,definition,NA,NA
doi:10.18739/A26T0GX1P,date,NA,NA
doi:10.18739/A26T0GX1P,site,NA,NA
doi:10.18739/A26T0GX1P,treatment,NA,NA
doi:10.18739/A26T0GX1P,plot,NA,NA
doi:10.18739/A26T0GX1P,sample,NA,NA
doi:10.18739/A26T0GX1P,type,NA,NA
doi:10.18739/A26T0GX1P,dry,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,in,NA,NA
doi:10.18739/A26T0GX1P,5g,NA,NA
doi:10.18739/A26T0GX1P,wet,NA,NA
doi:10.18739/A26T0GX1P,dry,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,wet,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,depth,NA,NA
doi:10.18739/A26T0GX1P,toc,NA,NA
doi:10.18739/A26T0GX1P,k2so4,NA,NA
doi:10.18739/A26T0GX1P,tn,NA,NA
doi:10.18739/A26T0GX1P,k2so4,NA,NA
doi:10.18739/A26T0GX1P,toc,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,tn,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,mbc,NA,NA
doi:10.18739/A26T0GX1P,mbn,NA,NA
doi:10.18739/A26T0GX1P,po4,NA,NA
doi:10.18739/A26T0GX1P,fum,NA,NA
doi:10.18739/A26T0GX1P,nh4,NA,NA
doi:10.18739/A26T0GX1P,no3,NA,NA
doi:10.18739/A26T0GX1P,po4,NA,NA
doi:10.18739/A26T0GX1P,tfpa,NA,NA
doi:10.18739/A26T0GX1P,trs,NA,NA
doi:10.18739/A26T0GX1P,mic,NA,NA
doi:10.18739/A26T0GX1P,po4,NA,NA
doi:10.18739/A26T0GX1P,homogenized,NA,NA
doi:10.18739/A26T0GX1P,mass,NA,NA
doi:10.18739/A26T0GX1P,respiration,NA,NA
doi:10.18739/A26T0GX1P,in,NA,NA
doi:10.18739/A26T0GX1P,40g,NA,NA
doi:10.18739/A26T0GX1P,res,NA,NA
doi:10.18739/A26T0GX1P,temp,NA,NA
doi:10.18739/A26T0GX1P,core,NA,NA
doi:10.18739/A26T0GX1P,notes,NA,NA
doi:10.18739/A26T0GX1P,core,NA,NA
doi:10.18739/A26T0GX1P,time,NA,NA
doi:10.18739/A26T0GX1P,hom,NA,NA
doi:10.18739/A26T0GX1P,time,NA,NA
doi:10.18739/A26T0GX1P,res,NA,NA
doi:10.18739/A26T0GX1P,time,NA,NA
