identifier,word1,word2,word3
doi:10.18739/A20V89H5P,temperature,c,NA
doi:10.18739/A20V89H5P,c,std,NA
doi:10.18739/A20V89H5P,std,err,NA
doi:10.18739/A20V89H5P,err,soil,NA
doi:10.18739/A20V89H5P,soil,temperature,NA
doi:10.18739/A20V89H5P,temperature,c,NA
doi:10.18739/A20V89H5P,c,mean,NA
doi:10.18739/A20V89H5P,mean,soil,NA
doi:10.18739/A20V89H5P,soil,temperature,NA
doi:10.18739/A20V89H5P,temperature,c,NA
doi:10.18739/A20V89H5P,c,std,NA
doi:10.18739/A20V89H5P,std,err,NA
doi:10.18739/A20V89H5P,err,soil,NA
doi:10.18739/A20V89H5P,soil,temperature,NA
doi:10.18739/A20V89H5P,temperature,c,NA
doi:10.18739/A20V89J2P,avgd13ch4_permil,stdevd13ch4,NA
doi:10.18739/A20V89J2P,stdevd13ch4,permil,NA
doi:10.18739/A20V89J2P,permil,light_lux,NA
doi:10.18739/A21834279,growth_rate,abundance_method,NA
doi:10.18739/A21834279,abundance_method,standard_deviation_biovolume,NA
doi:10.18739/A21834279,standard_deviation_biovolume,notes,NA
doi:10.18739/A21G0HV2P,NA,NA,NA
doi:10.18739/A21J9776B,core,core,NA
doi:10.18739/A2251FK3B,date,prcp.yr,NA
doi:10.18739/A2251FK3B,prcp.yr,eto,NA
doi:10.18739/A2251FK3B,eto,hargreaves,NA
doi:10.18739/A23B5W79P,photo,p_se,NA
doi:10.18739/A23B5W875,trip,ctdscan_raw,NA
doi:10.18739/A23B5W875,ctdscan_raw,ctdpres_dbar,NA
doi:10.18739/A23B5W875,ctdpres_dbar,ctdtemp_2,NA
doi:10.18739/A23B5W875,ctdtemp_2,ctdstddev_do_1_volts,NA
doi:10.18739/A23B5W875,ctdstddev_do_1_volts,ctdstddev_trans,NA
doi:10.18739/A23R0PT35,dead,current_double_banded,NA
doi:10.18739/A23R0PT35,current_double_banded,color_combo_different,NA
doi:10.18739/A23R0PT35,color_combo_different,band_change,NA
doi:10.18739/A23R0PT35,band_change,how_cap,NA
doi:10.18739/A23R0PT35,how_cap,dfa_score,NA
doi:10.18739/A23R0PT35,dfa_score,ecotox_blood,NA
doi:10.18739/A23R0PT35,ecotox_blood,immune_blood,NA
doi:10.18739/A23R0PT35,immune_blood,radio_transmitter,NA
doi:10.18739/A23R0PT35,radio_transmitter,comments,NA
doi:10.18739/A23R0PT35,comments,dead,NA
doi:10.18739/A23R0PT35,dead,buccal,NA
doi:10.18739/A23R0PT35,buccal,color,NA
doi:10.18739/A23R0PT35,color,gut,NA
doi:10.18739/A23R0PT35,gut,radio_transmitter,NA
doi:10.18739/A23R0PT35,radio_transmitter,comments,NA
doi:10.18739/A23R0PT35,comments,all_obs_reported,NA
doi:10.18739/A23R0PT35,all_obs_reported,comments,NA
doi:10.18739/A23R0PT35,comments,comments,NA
doi:10.18739/A23R0PT35,comments,subsample_correction_factor,NA
doi:10.18739/A23R0PT35,subsample_correction_factor,incidental,NA
doi:10.18739/A23R0PT35,incidental,comments,NA
doi:10.18739/A23R0PT35,comments,a,NA
doi:10.18739/A23R0PT35,a,b,NA
doi:10.18739/A23R0PT35,b,comments,NA
doi:10.18739/A23R0PT35,comments,nwstake,NA
doi:10.18739/A23R0PT35,nwstake,notes_gps_change,NA
doi:10.18739/A23R0PT35,notes_gps_change,use_gps,NA
doi:10.18739/A23R0PT35,use_gps,how_fnd,NA
doi:10.18739/A23R0PT35,how_fnd,fence,NA
doi:10.18739/A23R0PT35,fence,unk1_captured,NA
doi:10.18739/A23R0PT35,unk1_captured,unk2_captured,NA
doi:10.18739/A23R0PT35,unk2_captured,m_captured,NA
doi:10.18739/A23R0PT35,m_captured,f_captured,NA
doi:10.18739/A23R0PT35,f_captured,day_used_for_hatch_date_or_last_date_checked,NA
doi:10.18739/A23R0PT35,day_used_for_hatch_date_or_last_date_checked,fate,NA
doi:10.18739/A23R0PT35,fate,fate_evidence,NA
doi:10.18739/A23R0PT35,fate_evidence,uncertain_of_fate,NA
doi:10.18739/A23R0PT35,uncertain_of_fate,replacement_clutch,NA
doi:10.18739/A23R0PT35,replacement_clutch,manipulation,NA
doi:10.18739/A23R0PT35,manipulation,manipulation_comments,NA
doi:10.18739/A23R0PT35,manipulation_comments,conceal,NA
doi:10.18739/A23R0PT35,conceal,aspect,NA
doi:10.18739/A23R0PT35,aspect,nest_book_comments,NA
doi:10.18739/A23R0PT35,nest_book_comments,nest_contents,NA
doi:10.18739/A23R0PT35,nest_contents,comments,NA
doi:10.18739/A23R0PT35,comments,comments,NA
doi:10.18739/A23R0PT35,comments,stake,NA
doi:10.18739/A23R0PT35,stake,resightings,NA
doi:10.18739/A23R0PT35,resightings,resight_btwn_year,NA
doi:10.18739/A23R0PT35,resight_btwn_year,near_orig_site,NA
doi:10.18739/A23R0PT35,near_orig_site,obs_comm,NA
doi:10.18739/A23R0PT35,obs_comm,data_entry_comments,NA
doi:10.18739/A23R0PT35,data_entry_comments,history,NA
doi:10.18739/A23R0PT35,history,comments,NA
doi:10.18739/A23R0PV05,uames,numbera,NA
doi:10.18739/A23R0PV05,numbera,dated,NA
doi:10.18739/A23R0PV05,dated,bone,NA
doi:10.18739/A23R0PV05,bone,mean,NA
doi:10.18739/A23R0PV05,mean,amps,NA
doi:10.18739/A23R0PV05,amps,iso,NA
doi:10.18739/A23R0PV05,iso,adjustment,NA
doi:10.18739/A23R0PV05,adjustment,for,NA
doi:10.18739/A23R0PV05,for,ocean,NA
doi:10.18739/A23R0PV05,ocean,calibration,NA
doi:10.18739/A23R0PV05,calibration,sample,NA
doi:10.18739/A23R0PV05,sample,notes,NA
doi:10.18739/A23R0PV05,notes,dated,NA
doi:10.18739/A23R0PV05,dated,material,NA
doi:10.18739/A23R0PV05,material,lower,NA
doi:10.18739/A23R0PV05,lower,range,NA
doi:10.18739/A23R0PV05,range,2s,NA
doi:10.18739/A23R0PV05,2s,calibrated,NA
doi:10.18739/A23R0PV05,calibrated,age,NA
doi:10.18739/A23R0PV05,age,range,NA
doi:10.18739/A23R0PV05,range,cal,NA
doi:10.18739/A23R0PV05,cal,yr,NA
doi:10.18739/A23R0PV05,yr,before,NA
doi:10.18739/A23R0PV05,before,1950,NA
doi:10.18739/A23R0PV05,1950,upper,NA
doi:10.18739/A23R0PV05,upper,range,NA
doi:10.18739/A23R0PV05,range,2s,NA
doi:10.18739/A23R0PV05,2s,calibrated,NA
doi:10.18739/A23R0PV05,calibrated,age,NA
doi:10.18739/A23R0PV05,age,range,NA
doi:10.18739/A23R0PV05,range,cal,NA
doi:10.18739/A23R0PV05,cal,yr,NA
doi:10.18739/A23R0PV05,yr,before,NA
doi:10.18739/A23R0PV05,before,1950,NA
doi:10.18739/A23R0PV05,1950,where,NA
doi:10.18739/A23R0PV05,where,published,NA
doi:10.18739/A23R0PV05,published,material,NA
doi:10.18739/A23R0PV05,material,dated,NA
doi:10.18739/A23R0PV05,dated,lower,NA
doi:10.18739/A23R0PV05,lower,cal,NA
doi:10.18739/A23R0PV05,cal,range,NA
doi:10.18739/A23R0PV05,range,upper,NA
doi:10.18739/A23R0PV05,upper,cal,NA
doi:10.18739/A23R0PV05,cal,range,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,NA
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,jar2_melt,NA
doi:10.18739/A2416T00Z,jar2_melt,foxx_melt,NA
doi:10.18739/A2416T00Z,foxx_melt,gull_melt,NA
doi:10.18739/A2416T00Z,gull_melt,hare_melt,NA
doi:10.18739/A2416T00Z,hare_melt,jar2_melt,NA
doi:10.18739/A2416T00Z,jar2_melt,foxx_melt,NA
doi:10.18739/A2416T00Z,foxx_melt,gull_melt,NA
doi:10.18739/A2416T00Z,gull_melt,hare_melt,NA
doi:10.18739/A24746R6K,name,resolution,NA
doi:10.18739/A24746R6K,resolution,measurement,NA
doi:10.18739/A24746R6K,measurement,measurement,NA
doi:10.18739/A24746R6K,measurement,resolution,NA
doi:10.18739/A24746R6K,resolution,measurement,NA
doi:10.18739/A24746R6K,measurement,measurement,NA
doi:10.18739/A24746R6K,measurement,resolution,NA
doi:10.18739/A24746R6K,resolution,notes,NA
doi:10.18739/A24746R6K,notes,note,NA
doi:10.18739/A24746R6K,note,resolution,NA
doi:10.18739/A24746R6K,resolution,measurement,NA
doi:10.18739/A24746R6K,measurement,notes,NA
doi:10.18739/A24746R6K,notes,tephras,NA
doi:10.18739/A24B2X49X,comments,comments,NA
doi:10.18739/A24B2X49X,comments,nretrans,NA
doi:10.18739/A24B2X49X,nretrans,pretrans,NA
doi:10.18739/A24B2X49X,pretrans,mgretrans,NA
doi:10.18739/A24B2X49X,mgretrans,comments,NA
doi:10.18739/A24B2X49X,comments,treatment,NA
doi:10.18739/A24B2X49X,treatment,comments,NA
doi:10.18739/A24B2X49X,comments,b1notes,NA
doi:10.18739/A24B2X49X,b1notes,b2notes,NA
doi:10.18739/A24B2X49X,b2notes,b3notes,NA
doi:10.18739/A24B2X49X,b3notes,b4notes,NA
doi:10.18739/A24M91B6T,avgd13ch4_permil,stdevd13ch4_permil,NA
doi:10.18739/A24M91B6T,stdevd13ch4_permil,light_lux,NA
doi:10.18739/A24Q7QR0V,full_site_name,abbr_site_name,NA
doi:10.18739/A24Q7QR0V,abbr_site_name,latitude_dd,NA
doi:10.18739/A24Q7QR0V,latitude_dd,longitude_dd,NA
doi:10.18739/A24Q7QR0V,longitude_dd,depth_m,NA
doi:10.18739/A2513TW18,NA,NA,NA
doi:10.18739/A25M6275K,set,set,NA
doi:10.18739/A25Q4RM2M,rfe,ss,NA
doi:10.18739/A25Q4RM2M,ss,wea,NA
doi:10.18739/A25Q4RM2M,wea,vis,NA
doi:10.18739/A25Q4RM2M,vis,comment,NA
doi:10.18739/A25Q4RM2M,comment,rfe,NA
doi:10.18739/A25Q4RM2M,rfe,ss,NA
doi:10.18739/A25Q4RM2M,ss,wea,NA
doi:10.18739/A25Q4RM2M,wea,vis,NA
doi:10.18739/A25Q4RM2M,vis,comment,NA
doi:10.18739/A2610VS8W,gpr_trace,layer,NA
doi:10.18739/A2610VS8W,layer,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,dust_tot,NA
doi:10.18739/A2610VS8W,dust_tot,tube,NA
doi:10.18739/A2610VS8W,tube,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A2610VS8W,midpoint,top,NA
doi:10.18739/A2610VS8W,top,bottom,NA
doi:10.18739/A2610VS8W,bottom,midpoint,NA
doi:10.18739/A26H4CQ6K,NA,NA,NA
doi:10.18739/A26Q1SH2V,ramet,year,NA
doi:10.18739/A26Q1SH2V,year,fence,NA
doi:10.18739/A26Q1SH2V,fence,veg_type,NA
doi:10.18739/A26Q1SH2V,veg_type,treatment,NA
doi:10.18739/A26Q1SH2V,treatment,species,NA
doi:10.18739/A26Q1SH2V,species,ramet,NA
doi:10.18739/A26Q1SH2V,ramet,m_wt,NA
doi:10.18739/A26Q1SH2V,m_wt,d1_wt,NA
doi:10.18739/A26Q1SH2V,d1_wt,d2_wt,NA
doi:10.18739/A26Q1SH2V,d2_wt,d3_wt,NA
doi:10.18739/A26Q1SH2V,d3_wt,d4_wt,NA
doi:10.18739/A26Q1SH2V,d4_wt,d5_wt,NA
doi:10.18739/A26Q1SH2V,d5_wt,d6_wt,NA
doi:10.18739/A26Q1SH2V,d6_wt,m_la,NA
doi:10.18739/A26Q1SH2V,m_la,d1_la,NA
doi:10.18739/A26Q1SH2V,d1_la,d2_la,NA
doi:10.18739/A26Q1SH2V,d2_la,d3_la,NA
doi:10.18739/A26Q1SH2V,d3_la,d4_la,NA
doi:10.18739/A26Q1SH2V,d4_la,d5_la,NA
doi:10.18739/A26Q1SH2V,d5_la,d6_la,NA
doi:10.18739/A26Q1SH2V,d6_la,m_num,NA
doi:10.18739/A26Q1SH2V,m_num,d1_num,NA
doi:10.18739/A26Q1SH2V,d1_num,d2_num,NA
doi:10.18739/A26Q1SH2V,d2_num,d3_num,NA
doi:10.18739/A26Q1SH2V,d3_num,d4_num,NA
doi:10.18739/A26Q1SH2V,d4_num,d5_num,NA
doi:10.18739/A26Q1SH2V,d5_num,d6_num,NA
doi:10.18739/A26T0GX06,date,time,NA
doi:10.18739/A26T0GX06,time,lat,NA
doi:10.18739/A26T0GX06,lat,long,NA
doi:10.18739/A26T0GX06,long,spp,NA
doi:10.18739/A26T0GX06,spp,no,NA
doi:10.18739/A26T0GX06,no,region,NA
doi:10.18739/A26T0GX06,region,date,NA
doi:10.18739/A26T0GX06,date,time,NA
doi:10.18739/A26T0GX06,time,lat,NA
doi:10.18739/A26T0GX06,lat,long,NA
doi:10.18739/A26T0GX06,long,spp,NA
doi:10.18739/A26T0GX06,spp,no,NA
doi:10.18739/A26T0GX06,no,region,NA
doi:10.18739/A26T0GX1P,column,definition,NA
doi:10.18739/A26T0GX1P,definition,date,NA
doi:10.18739/A26T0GX1P,date,site,NA
doi:10.18739/A26T0GX1P,site,treatment,NA
doi:10.18739/A26T0GX1P,treatment,plot,NA
doi:10.18739/A26T0GX1P,plot,id,NA
doi:10.18739/A26T0GX1P,id,dry,NA
doi:10.18739/A26T0GX1P,dry,mass,NA
doi:10.18739/A26T0GX1P,mass,in,NA
doi:10.18739/A26T0GX1P,in,5g,NA
doi:10.18739/A26T0GX1P,5g,wet,NA
doi:10.18739/A26T0GX1P,wet,dry,NA
doi:10.18739/A26T0GX1P,dry,mass,NA
doi:10.18739/A26T0GX1P,mass,wet,NA
doi:10.18739/A26T0GX1P,wet,mass,NA
doi:10.18739/A26T0GX1P,mass,sample,NA
doi:10.18739/A26T0GX1P,sample,type,NA
doi:10.18739/A26T0GX1P,type,toc,NA
doi:10.18739/A26T0GX1P,toc,tn,NA
doi:10.18739/A26T0GX1P,tn,fum,NA
doi:10.18739/A26T0GX1P,fum,toc,NA
doi:10.18739/A26T0GX1P,toc,fum,NA
doi:10.18739/A26T0GX1P,fum,tn,NA
doi:10.18739/A26T0GX1P,tn,mbio,NA
doi:10.18739/A26T0GX1P,mbio,c,NA
doi:10.18739/A26T0GX1P,c,mbio,NA
doi:10.18739/A26T0GX1P,mbio,n,NA
doi:10.18739/A26T0GX1P,n,fum,NA
doi:10.18739/A26T0GX1P,fum,po4,NA
doi:10.18739/A26T0GX1P,po4,no3,NA
doi:10.18739/A26T0GX1P,no3,nh4,NA
doi:10.18739/A26T0GX1P,nh4,po4,NA
doi:10.18739/A26T0GX1P,po4,tfpa,NA
doi:10.18739/A26T0GX1P,tfpa,trs,NA
doi:10.18739/A26T0GX1P,trs,installed,NA
doi:10.18739/A26T0GX1P,installed,days,NA
doi:10.18739/A26T0GX1P,days,in,NA
doi:10.18739/A26T0GX1P,in,ground,NA
doi:10.18739/A26T0GX1P,ground,mass,NA
doi:10.18739/A26T0GX1P,mass,of,NA
doi:10.18739/A26T0GX1P,of,solution,NA
doi:10.18739/A26T0GX1P,solution,in,NA
doi:10.18739/A26T0GX1P,in,vacutainer,NA
doi:10.18739/A26T0GX1P,vacutainer,g,NA
doi:10.18739/A26T0GX1P,g,purpose,NA
doi:10.18739/A26T0GX1P,purpose,for,NA
doi:10.18739/A26T0GX1P,for,measurement,NA
doi:10.18739/A26T0GX1P,measurement,x_dms,NA
doi:10.18739/A26T0GX1P,x_dms,y_dms,NA
doi:10.18739/A26T0GX1P,y_dms,x_dd,NA
doi:10.18739/A26T0GX1P,x_dd,y_dd,NA
doi:10.18739/A26T0GX1P,y_dd,height,NA
doi:10.18739/A26T0GX1P,height,m,NA
doi:10.18739/A26T0GX1P,m,trimble,NA
doi:10.18739/A26T0GX1P,trimble,accuracy,NA
doi:10.18739/A26T0GX1P,accuracy,notes,NA
doi:10.18739/A26T0GX1P,notes,column,NA
doi:10.18739/A26T0GX1P,column,definition,NA
doi:10.18739/A26T0GX1P,definition,date,NA
doi:10.18739/A26T0GX1P,date,site,NA
doi:10.18739/A26T0GX1P,site,treatment,NA
doi:10.18739/A26T0GX1P,treatment,plot,NA
doi:10.18739/A26T0GX1P,plot,sample,NA
doi:10.18739/A26T0GX1P,sample,type,NA
doi:10.18739/A26T0GX1P,type,dry,NA
doi:10.18739/A26T0GX1P,dry,mass,NA
doi:10.18739/A26T0GX1P,mass,in,NA
doi:10.18739/A26T0GX1P,in,5g,NA
doi:10.18739/A26T0GX1P,5g,wet,NA
doi:10.18739/A26T0GX1P,wet,dry,NA
doi:10.18739/A26T0GX1P,dry,mass,NA
doi:10.18739/A26T0GX1P,mass,wet,NA
doi:10.18739/A26T0GX1P,wet,mass,NA
doi:10.18739/A26T0GX1P,mass,depth,NA
doi:10.18739/A26T0GX1P,depth,toc,NA
doi:10.18739/A26T0GX1P,toc,k2so4,NA
doi:10.18739/A26T0GX1P,k2so4,tn,NA
doi:10.18739/A26T0GX1P,tn,k2so4,NA
doi:10.18739/A26T0GX1P,k2so4,toc,NA
doi:10.18739/A26T0GX1P,toc,fum,NA
doi:10.18739/A26T0GX1P,fum,tn,NA
doi:10.18739/A26T0GX1P,tn,fum,NA
doi:10.18739/A26T0GX1P,fum,mbc,NA
doi:10.18739/A26T0GX1P,mbc,mbn,NA
doi:10.18739/A26T0GX1P,mbn,po4,NA
doi:10.18739/A26T0GX1P,po4,fum,NA
doi:10.18739/A26T0GX1P,fum,nh4,NA
doi:10.18739/A26T0GX1P,nh4,no3,NA
doi:10.18739/A26T0GX1P,no3,po4,NA
doi:10.18739/A26T0GX1P,po4,tfpa,NA
doi:10.18739/A26T0GX1P,tfpa,trs,NA
doi:10.18739/A26T0GX1P,trs,mic,NA
doi:10.18739/A26T0GX1P,mic,po4,NA
doi:10.18739/A26T0GX1P,po4,homogenized,NA
doi:10.18739/A26T0GX1P,homogenized,mass,NA
doi:10.18739/A26T0GX1P,mass,respiration,NA
doi:10.18739/A26T0GX1P,respiration,in,NA
doi:10.18739/A26T0GX1P,in,40g,NA
doi:10.18739/A26T0GX1P,40g,res,NA
doi:10.18739/A26T0GX1P,res,temp,NA
doi:10.18739/A26T0GX1P,temp,core,NA
