identifier,word1,word2,word3
doi:10.18739/A23R0PT35,notes_gps_change,use_gps,how_fnd
doi:10.18739/A23R0PT35,use_gps,how_fnd,fence
doi:10.18739/A23R0PT35,how_fnd,fence,unk1_captured
doi:10.18739/A23R0PT35,fence,unk1_captured,unk2_captured
doi:10.18739/A23R0PT35,unk1_captured,unk2_captured,m_captured
doi:10.18739/A23R0PT35,unk2_captured,m_captured,f_captured
doi:10.18739/A23R0PT35,m_captured,f_captured,day_used_for_hatch_date_or_last_date_checked
doi:10.18739/A23R0PT35,f_captured,day_used_for_hatch_date_or_last_date_checked,fate
doi:10.18739/A23R0PT35,day_used_for_hatch_date_or_last_date_checked,fate,fate_evidence
doi:10.18739/A23R0PT35,fate,fate_evidence,uncertain_of_fate
doi:10.18739/A23R0PT35,fate_evidence,uncertain_of_fate,replacement_clutch
doi:10.18739/A23R0PT35,uncertain_of_fate,replacement_clutch,manipulation
doi:10.18739/A23R0PT35,replacement_clutch,manipulation,manipulation_comments
doi:10.18739/A23R0PT35,manipulation,manipulation_comments,conceal
doi:10.18739/A23R0PT35,manipulation_comments,conceal,aspect
doi:10.18739/A23R0PT35,conceal,aspect,nest_book_comments
doi:10.18739/A23R0PT35,aspect,nest_book_comments,nest_contents
doi:10.18739/A23R0PT35,nest_book_comments,nest_contents,comments
doi:10.18739/A23R0PT35,nest_contents,comments,comments
doi:10.18739/A23R0PT35,comments,comments,stake
doi:10.18739/A23R0PT35,comments,stake,resightings
doi:10.18739/A23R0PT35,stake,resightings,resight_btwn_year
doi:10.18739/A23R0PT35,resightings,resight_btwn_year,near_orig_site
doi:10.18739/A23R0PT35,resight_btwn_year,near_orig_site,obs_comm
doi:10.18739/A23R0PT35,near_orig_site,obs_comm,data_entry_comments
doi:10.18739/A23R0PT35,obs_comm,data_entry_comments,history
doi:10.18739/A23R0PT35,data_entry_comments,history,comments
doi:10.18739/A23R0PV05,uames,numbera,dated
doi:10.18739/A23R0PV05,numbera,dated,bone
doi:10.18739/A23R0PV05,dated,bone,mean
doi:10.18739/A23R0PV05,bone,mean,amps
doi:10.18739/A23R0PV05,mean,amps,iso
doi:10.18739/A23R0PV05,amps,iso,adjustment
doi:10.18739/A23R0PV05,iso,adjustment,for
doi:10.18739/A23R0PV05,adjustment,for,ocean
doi:10.18739/A23R0PV05,for,ocean,calibration
doi:10.18739/A23R0PV05,ocean,calibration,sample
doi:10.18739/A23R0PV05,calibration,sample,notes
doi:10.18739/A23R0PV05,sample,notes,dated
doi:10.18739/A23R0PV05,notes,dated,material
doi:10.18739/A23R0PV05,dated,material,lower
doi:10.18739/A23R0PV05,material,lower,range
doi:10.18739/A23R0PV05,lower,range,2s
doi:10.18739/A23R0PV05,range,2s,calibrated
doi:10.18739/A23R0PV05,2s,calibrated,age
doi:10.18739/A23R0PV05,calibrated,age,range
doi:10.18739/A23R0PV05,age,range,cal
doi:10.18739/A23R0PV05,range,cal,yr
doi:10.18739/A23R0PV05,cal,yr,before
doi:10.18739/A23R0PV05,yr,before,1950
doi:10.18739/A23R0PV05,before,1950,upper
doi:10.18739/A23R0PV05,1950,upper,range
doi:10.18739/A23R0PV05,upper,range,2s
doi:10.18739/A23R0PV05,range,2s,calibrated
doi:10.18739/A23R0PV05,2s,calibrated,age
doi:10.18739/A23R0PV05,calibrated,age,range
doi:10.18739/A23R0PV05,age,range,cal
doi:10.18739/A23R0PV05,range,cal,yr
doi:10.18739/A23R0PV05,cal,yr,before
doi:10.18739/A23R0PV05,yr,before,1950
doi:10.18739/A23R0PV05,before,1950,where
doi:10.18739/A23R0PV05,1950,where,published
doi:10.18739/A23R0PV05,where,published,material
doi:10.18739/A23R0PV05,published,material,dated
doi:10.18739/A23R0PV05,material,dated,lower
doi:10.18739/A23R0PV05,dated,lower,cal
doi:10.18739/A23R0PV05,lower,cal,range
doi:10.18739/A23R0PV05,cal,range,upper
doi:10.18739/A23R0PV05,range,upper,cal
doi:10.18739/A23R0PV05,upper,cal,range
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,jar2_melt
doi:10.18739/A2416T00Z,sixhour_horizontal_velocity_uncertainty,jar2_melt,foxx_melt
doi:10.18739/A2416T00Z,jar2_melt,foxx_melt,gull_melt
doi:10.18739/A2416T00Z,foxx_melt,gull_melt,hare_melt
doi:10.18739/A2416T00Z,gull_melt,hare_melt,jar2_melt
doi:10.18739/A2416T00Z,hare_melt,jar2_melt,foxx_melt
doi:10.18739/A2416T00Z,jar2_melt,foxx_melt,gull_melt
doi:10.18739/A2416T00Z,foxx_melt,gull_melt,hare_melt
doi:10.18739/A24746R6K,name,resolution,measurement
doi:10.18739/A24746R6K,resolution,measurement,measurement
doi:10.18739/A24746R6K,measurement,measurement,resolution
doi:10.18739/A24746R6K,measurement,resolution,measurement
doi:10.18739/A24746R6K,resolution,measurement,measurement
doi:10.18739/A24746R6K,measurement,measurement,resolution
doi:10.18739/A24746R6K,measurement,resolution,notes
doi:10.18739/A24746R6K,resolution,notes,note
doi:10.18739/A24746R6K,notes,note,resolution
doi:10.18739/A24746R6K,note,resolution,measurement
doi:10.18739/A24746R6K,resolution,measurement,notes
doi:10.18739/A24746R6K,measurement,notes,tephras
doi:10.18739/A24B2X49X,comments,comments,nretrans
doi:10.18739/A24B2X49X,comments,nretrans,pretrans
doi:10.18739/A24B2X49X,nretrans,pretrans,mgretrans
doi:10.18739/A24B2X49X,pretrans,mgretrans,comments
doi:10.18739/A24B2X49X,mgretrans,comments,treatment
doi:10.18739/A24B2X49X,comments,treatment,comments
doi:10.18739/A24B2X49X,treatment,comments,b1notes
doi:10.18739/A24B2X49X,comments,b1notes,b2notes
doi:10.18739/A24B2X49X,b1notes,b2notes,b3notes
doi:10.18739/A24B2X49X,b2notes,b3notes,b4notes
doi:10.18739/A24M91B6T,avgd13ch4_permil,stdevd13ch4_permil,light_lux
doi:10.18739/A24Q7QR0V,full_site_name,abbr_site_name,latitude_dd
doi:10.18739/A24Q7QR0V,abbr_site_name,latitude_dd,longitude_dd
doi:10.18739/A24Q7QR0V,latitude_dd,longitude_dd,depth_m
doi:10.18739/A2513TW18,NA,NA,NA
doi:10.18739/A25M6275K,NA,NA,NA
doi:10.18739/A25Q4RM2M,rfe,ss,wea
doi:10.18739/A25Q4RM2M,ss,wea,vis
doi:10.18739/A25Q4RM2M,wea,vis,comment
doi:10.18739/A25Q4RM2M,vis,comment,rfe
doi:10.18739/A25Q4RM2M,comment,rfe,ss
doi:10.18739/A25Q4RM2M,rfe,ss,wea
doi:10.18739/A25Q4RM2M,ss,wea,vis
doi:10.18739/A25Q4RM2M,wea,vis,comment
doi:10.18739/A2610VS8W,gpr_trace,layer,top
doi:10.18739/A2610VS8W,layer,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,dust_tot
doi:10.18739/A2610VS8W,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,dust_tot,tube,top
doi:10.18739/A2610VS8W,tube,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A2610VS8W,bottom,midpoint,top
doi:10.18739/A2610VS8W,midpoint,top,bottom
doi:10.18739/A2610VS8W,top,bottom,midpoint
doi:10.18739/A26H4CQ6K,NA,NA,NA
doi:10.18739/A26Q1SH2V,ramet,year,fence
doi:10.18739/A26Q1SH2V,year,fence,veg_type
doi:10.18739/A26Q1SH2V,fence,veg_type,treatment
doi:10.18739/A26Q1SH2V,veg_type,treatment,species
doi:10.18739/A26Q1SH2V,treatment,species,ramet
doi:10.18739/A26Q1SH2V,species,ramet,m_wt
doi:10.18739/A26Q1SH2V,ramet,m_wt,d1_wt
doi:10.18739/A26Q1SH2V,m_wt,d1_wt,d2_wt
doi:10.18739/A26Q1SH2V,d1_wt,d2_wt,d3_wt
doi:10.18739/A26Q1SH2V,d2_wt,d3_wt,d4_wt
doi:10.18739/A26Q1SH2V,d3_wt,d4_wt,d5_wt
doi:10.18739/A26Q1SH2V,d4_wt,d5_wt,d6_wt
doi:10.18739/A26Q1SH2V,d5_wt,d6_wt,m_la
doi:10.18739/A26Q1SH2V,d6_wt,m_la,d1_la
doi:10.18739/A26Q1SH2V,m_la,d1_la,d2_la
doi:10.18739/A26Q1SH2V,d1_la,d2_la,d3_la
doi:10.18739/A26Q1SH2V,d2_la,d3_la,d4_la
doi:10.18739/A26Q1SH2V,d3_la,d4_la,d5_la
doi:10.18739/A26Q1SH2V,d4_la,d5_la,d6_la
doi:10.18739/A26Q1SH2V,d5_la,d6_la,m_num
doi:10.18739/A26Q1SH2V,d6_la,m_num,d1_num
doi:10.18739/A26Q1SH2V,m_num,d1_num,d2_num
doi:10.18739/A26Q1SH2V,d1_num,d2_num,d3_num
doi:10.18739/A26Q1SH2V,d2_num,d3_num,d4_num
doi:10.18739/A26Q1SH2V,d3_num,d4_num,d5_num
doi:10.18739/A26Q1SH2V,d4_num,d5_num,d6_num
doi:10.18739/A26T0GX06,date,time,lat
doi:10.18739/A26T0GX06,time,lat,long
doi:10.18739/A26T0GX06,lat,long,spp
doi:10.18739/A26T0GX06,long,spp,no
doi:10.18739/A26T0GX06,spp,no,region
doi:10.18739/A26T0GX06,no,region,date
doi:10.18739/A26T0GX06,region,date,time
doi:10.18739/A26T0GX06,date,time,lat
doi:10.18739/A26T0GX06,time,lat,long
doi:10.18739/A26T0GX06,lat,long,spp
doi:10.18739/A26T0GX06,long,spp,no
doi:10.18739/A26T0GX06,spp,no,region
doi:10.18739/A26T0GX1P,column,definition,date
doi:10.18739/A26T0GX1P,definition,date,site
doi:10.18739/A26T0GX1P,date,site,treatment
doi:10.18739/A26T0GX1P,site,treatment,plot
doi:10.18739/A26T0GX1P,treatment,plot,id
doi:10.18739/A26T0GX1P,plot,id,dry
doi:10.18739/A26T0GX1P,id,dry,mass
doi:10.18739/A26T0GX1P,dry,mass,in
doi:10.18739/A26T0GX1P,mass,in,5g
doi:10.18739/A26T0GX1P,in,5g,wet
doi:10.18739/A26T0GX1P,5g,wet,dry
doi:10.18739/A26T0GX1P,wet,dry,mass
doi:10.18739/A26T0GX1P,dry,mass,wet
doi:10.18739/A26T0GX1P,mass,wet,mass
doi:10.18739/A26T0GX1P,wet,mass,sample
doi:10.18739/A26T0GX1P,mass,sample,type
doi:10.18739/A26T0GX1P,sample,type,toc
doi:10.18739/A26T0GX1P,type,toc,tn
doi:10.18739/A26T0GX1P,toc,tn,fum
doi:10.18739/A26T0GX1P,tn,fum,toc
doi:10.18739/A26T0GX1P,fum,toc,fum
doi:10.18739/A26T0GX1P,toc,fum,tn
doi:10.18739/A26T0GX1P,fum,tn,mbio
doi:10.18739/A26T0GX1P,tn,mbio,c
doi:10.18739/A26T0GX1P,mbio,c,mbio
doi:10.18739/A26T0GX1P,c,mbio,n
doi:10.18739/A26T0GX1P,mbio,n,fum
doi:10.18739/A26T0GX1P,n,fum,po4
doi:10.18739/A26T0GX1P,fum,po4,no3
doi:10.18739/A26T0GX1P,po4,no3,nh4
doi:10.18739/A26T0GX1P,no3,nh4,po4
doi:10.18739/A26T0GX1P,nh4,po4,tfpa
doi:10.18739/A26T0GX1P,po4,tfpa,trs
doi:10.18739/A26T0GX1P,tfpa,trs,installed
doi:10.18739/A26T0GX1P,trs,installed,days
doi:10.18739/A26T0GX1P,installed,days,in
doi:10.18739/A26T0GX1P,days,in,ground
doi:10.18739/A26T0GX1P,in,ground,mass
doi:10.18739/A26T0GX1P,ground,mass,of
doi:10.18739/A26T0GX1P,mass,of,solution
doi:10.18739/A26T0GX1P,of,solution,in
doi:10.18739/A26T0GX1P,solution,in,vacutainer
doi:10.18739/A26T0GX1P,in,vacutainer,g
doi:10.18739/A26T0GX1P,vacutainer,g,purpose
doi:10.18739/A26T0GX1P,g,purpose,for
doi:10.18739/A26T0GX1P,purpose,for,measurement
doi:10.18739/A26T0GX1P,for,measurement,x_dms
doi:10.18739/A26T0GX1P,measurement,x_dms,y_dms
doi:10.18739/A26T0GX1P,x_dms,y_dms,x_dd
doi:10.18739/A26T0GX1P,y_dms,x_dd,y_dd
doi:10.18739/A26T0GX1P,x_dd,y_dd,height
doi:10.18739/A26T0GX1P,y_dd,height,m
doi:10.18739/A26T0GX1P,height,m,trimble
doi:10.18739/A26T0GX1P,m,trimble,accuracy
doi:10.18739/A26T0GX1P,trimble,accuracy,notes
doi:10.18739/A26T0GX1P,accuracy,notes,column
doi:10.18739/A26T0GX1P,notes,column,definition
doi:10.18739/A26T0GX1P,column,definition,date
doi:10.18739/A26T0GX1P,definition,date,site
doi:10.18739/A26T0GX1P,date,site,treatment
doi:10.18739/A26T0GX1P,site,treatment,plot
doi:10.18739/A26T0GX1P,treatment,plot,sample
doi:10.18739/A26T0GX1P,plot,sample,type
doi:10.18739/A26T0GX1P,sample,type,dry
doi:10.18739/A26T0GX1P,type,dry,mass
doi:10.18739/A26T0GX1P,dry,mass,in
doi:10.18739/A26T0GX1P,mass,in,5g
doi:10.18739/A26T0GX1P,in,5g,wet
doi:10.18739/A26T0GX1P,5g,wet,dry
doi:10.18739/A26T0GX1P,wet,dry,mass
doi:10.18739/A26T0GX1P,dry,mass,wet
doi:10.18739/A26T0GX1P,mass,wet,mass
doi:10.18739/A26T0GX1P,wet,mass,depth
doi:10.18739/A26T0GX1P,mass,depth,toc
doi:10.18739/A26T0GX1P,depth,toc,k2so4
doi:10.18739/A26T0GX1P,toc,k2so4,tn
doi:10.18739/A26T0GX1P,k2so4,tn,k2so4
doi:10.18739/A26T0GX1P,tn,k2so4,toc
doi:10.18739/A26T0GX1P,k2so4,toc,fum
doi:10.18739/A26T0GX1P,toc,fum,tn
doi:10.18739/A26T0GX1P,fum,tn,fum
doi:10.18739/A26T0GX1P,tn,fum,mbc
doi:10.18739/A26T0GX1P,fum,mbc,mbn
doi:10.18739/A26T0GX1P,mbc,mbn,po4
doi:10.18739/A26T0GX1P,mbn,po4,fum
doi:10.18739/A26T0GX1P,po4,fum,nh4
doi:10.18739/A26T0GX1P,fum,nh4,no3
doi:10.18739/A26T0GX1P,nh4,no3,po4
doi:10.18739/A26T0GX1P,no3,po4,tfpa
doi:10.18739/A26T0GX1P,po4,tfpa,trs
doi:10.18739/A26T0GX1P,tfpa,trs,mic
doi:10.18739/A26T0GX1P,trs,mic,po4
doi:10.18739/A26T0GX1P,mic,po4,homogenized
