identifier,author,word1,word2,word3
doi:10.18739/A20V89J2P,Beth Orcutt,stdevd13ch4,permil,light_lux
doi:10.18739/A21834279,Michael Lomas,growth_rate,abundance_method,standard_deviation_biovolume
doi:10.18739/A21834279,Michael Lomas,abundance_method,standard_deviation_biovolume,notes
doi:10.18739/A21G0HV2P,Anna Liljedahl,NA,NA,NA
doi:10.18739/A21J9776B,Philip Camill,NA,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,date,prcp.yr,eto
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,prcp.yr,eto,hargreaves
doi:10.18739/A23B5W79P,Jeff M. Welker,NA,NA,NA
doi:10.18739/A23B5W875,Lee W. Cooper,trip,ctdscan_raw,ctdpres_dbar
doi:10.18739/A23B5W875,Lee W. Cooper,ctdscan_raw,ctdpres_dbar,ctdtemp_2
doi:10.18739/A23B5W875,Lee W. Cooper,ctdpres_dbar,ctdtemp_2,ctdstddev_do_1_volts
doi:10.18739/A23B5W875,Lee W. Cooper,ctdtemp_2,ctdstddev_do_1_volts,ctdstddev_trans
doi:10.18739/A23R0PT35,Richard Lanctot,dead,current_double_banded,color_combo_different
doi:10.18739/A23R0PT35,Richard Lanctot,current_double_banded,color_combo_different,band_change
doi:10.18739/A23R0PT35,Richard Lanctot,color_combo_different,band_change,how_cap
doi:10.18739/A23R0PT35,Richard Lanctot,band_change,how_cap,dfa_score
doi:10.18739/A23R0PT35,Richard Lanctot,how_cap,dfa_score,ecotox_blood
doi:10.18739/A23R0PT35,Richard Lanctot,dfa_score,ecotox_blood,immune_blood
doi:10.18739/A23R0PT35,Richard Lanctot,ecotox_blood,immune_blood,radio_transmitter
doi:10.18739/A23R0PT35,Richard Lanctot,immune_blood,radio_transmitter,comments
doi:10.18739/A23R0PT35,Richard Lanctot,radio_transmitter,comments,dead
doi:10.18739/A23R0PT35,Richard Lanctot,comments,dead,buccal
doi:10.18739/A23R0PT35,Richard Lanctot,dead,buccal,color
doi:10.18739/A23R0PT35,Richard Lanctot,buccal,color,gut
doi:10.18739/A23R0PT35,Richard Lanctot,color,gut,radio_transmitter
doi:10.18739/A23R0PT35,Richard Lanctot,gut,radio_transmitter,comments
doi:10.18739/A23R0PT35,Richard Lanctot,radio_transmitter,comments,all_obs_reported
doi:10.18739/A23R0PT35,Richard Lanctot,comments,all_obs_reported,comments
doi:10.18739/A23R0PT35,Richard Lanctot,all_obs_reported,comments,comments
doi:10.18739/A23R0PT35,Richard Lanctot,comments,comments,subsample_correction_factor
doi:10.18739/A23R0PT35,Richard Lanctot,comments,subsample_correction_factor,incidental
doi:10.18739/A23R0PT35,Richard Lanctot,subsample_correction_factor,incidental,comments
doi:10.18739/A23R0PT35,Richard Lanctot,incidental,comments,a
doi:10.18739/A23R0PT35,Richard Lanctot,comments,a,b
doi:10.18739/A23R0PT35,Richard Lanctot,a,b,comments
doi:10.18739/A23R0PT35,Richard Lanctot,b,comments,nwstake
doi:10.18739/A23R0PT35,Richard Lanctot,comments,nwstake,notes_gps_change
doi:10.18739/A23R0PT35,Richard Lanctot,nwstake,notes_gps_change,use_gps
doi:10.18739/A23R0PT35,Richard Lanctot,notes_gps_change,use_gps,how_fnd
doi:10.18739/A23R0PT35,Richard Lanctot,use_gps,how_fnd,fence
doi:10.18739/A23R0PT35,Richard Lanctot,how_fnd,fence,unk1_captured
doi:10.18739/A23R0PT35,Richard Lanctot,fence,unk1_captured,unk2_captured
doi:10.18739/A23R0PT35,Richard Lanctot,unk1_captured,unk2_captured,m_captured
doi:10.18739/A23R0PT35,Richard Lanctot,unk2_captured,m_captured,f_captured
doi:10.18739/A23R0PT35,Richard Lanctot,m_captured,f_captured,day_used_for_hatch_date_or_last_date_checked
doi:10.18739/A23R0PT35,Richard Lanctot,f_captured,day_used_for_hatch_date_or_last_date_checked,fate
doi:10.18739/A23R0PT35,Richard Lanctot,day_used_for_hatch_date_or_last_date_checked,fate,fate_evidence
doi:10.18739/A23R0PT35,Richard Lanctot,fate,fate_evidence,uncertain_of_fate
doi:10.18739/A23R0PT35,Richard Lanctot,fate_evidence,uncertain_of_fate,replacement_clutch
doi:10.18739/A23R0PT35,Richard Lanctot,uncertain_of_fate,replacement_clutch,manipulation
doi:10.18739/A23R0PT35,Richard Lanctot,replacement_clutch,manipulation,manipulation_comments
doi:10.18739/A23R0PT35,Richard Lanctot,manipulation,manipulation_comments,conceal
doi:10.18739/A23R0PT35,Richard Lanctot,manipulation_comments,conceal,aspect
doi:10.18739/A23R0PT35,Richard Lanctot,conceal,aspect,nest_book_comments
doi:10.18739/A23R0PT35,Richard Lanctot,aspect,nest_book_comments,nest_contents
doi:10.18739/A23R0PT35,Richard Lanctot,nest_book_comments,nest_contents,comments
doi:10.18739/A23R0PT35,Richard Lanctot,nest_contents,comments,comments
doi:10.18739/A23R0PT35,Richard Lanctot,comments,comments,stake
doi:10.18739/A23R0PT35,Richard Lanctot,comments,stake,resightings
doi:10.18739/A23R0PT35,Richard Lanctot,stake,resightings,resight_btwn_year
doi:10.18739/A23R0PT35,Richard Lanctot,resightings,resight_btwn_year,near_orig_site
doi:10.18739/A23R0PT35,Richard Lanctot,resight_btwn_year,near_orig_site,obs_comm
doi:10.18739/A23R0PT35,Richard Lanctot,near_orig_site,obs_comm,data_entry_comments
doi:10.18739/A23R0PT35,Richard Lanctot,obs_comm,data_entry_comments,history
doi:10.18739/A23R0PT35,Richard Lanctot,data_entry_comments,history,comments
doi:10.18739/A23R0PV05,Pamela Groves,uames,numbera,dated
doi:10.18739/A23R0PV05,Pamela Groves,numbera,dated,bone
doi:10.18739/A23R0PV05,Pamela Groves,dated,bone,mean
doi:10.18739/A23R0PV05,Pamela Groves,bone,mean,amps
doi:10.18739/A23R0PV05,Pamela Groves,mean,amps,iso
doi:10.18739/A23R0PV05,Pamela Groves,amps,iso,adjustment
doi:10.18739/A23R0PV05,Pamela Groves,iso,adjustment,for
doi:10.18739/A23R0PV05,Pamela Groves,adjustment,for,ocean
doi:10.18739/A23R0PV05,Pamela Groves,for,ocean,calibration
doi:10.18739/A23R0PV05,Pamela Groves,ocean,calibration,sample
doi:10.18739/A23R0PV05,Pamela Groves,calibration,sample,notes
doi:10.18739/A23R0PV05,Pamela Groves,sample,notes,dated
doi:10.18739/A23R0PV05,Pamela Groves,notes,dated,material
doi:10.18739/A23R0PV05,Pamela Groves,dated,material,lower
doi:10.18739/A23R0PV05,Pamela Groves,material,lower,range
doi:10.18739/A23R0PV05,Pamela Groves,lower,range,2s
doi:10.18739/A23R0PV05,Pamela Groves,range,2s,calibrated
doi:10.18739/A23R0PV05,Pamela Groves,2s,calibrated,age
doi:10.18739/A23R0PV05,Pamela Groves,calibrated,age,range
doi:10.18739/A23R0PV05,Pamela Groves,age,range,cal
doi:10.18739/A23R0PV05,Pamela Groves,range,cal,yr
doi:10.18739/A23R0PV05,Pamela Groves,cal,yr,before
doi:10.18739/A23R0PV05,Pamela Groves,yr,before,1950
doi:10.18739/A23R0PV05,Pamela Groves,before,1950,upper
doi:10.18739/A23R0PV05,Pamela Groves,1950,upper,range
doi:10.18739/A23R0PV05,Pamela Groves,upper,range,2s
doi:10.18739/A23R0PV05,Pamela Groves,range,2s,calibrated
doi:10.18739/A23R0PV05,Pamela Groves,2s,calibrated,age
doi:10.18739/A23R0PV05,Pamela Groves,calibrated,age,range
doi:10.18739/A23R0PV05,Pamela Groves,age,range,cal
doi:10.18739/A23R0PV05,Pamela Groves,range,cal,yr
doi:10.18739/A23R0PV05,Pamela Groves,cal,yr,before
doi:10.18739/A23R0PV05,Pamela Groves,yr,before,1950
doi:10.18739/A23R0PV05,Pamela Groves,before,1950,where
doi:10.18739/A23R0PV05,Pamela Groves,1950,where,published
doi:10.18739/A23R0PV05,Pamela Groves,where,published,material
doi:10.18739/A23R0PV05,Pamela Groves,published,material,dated
doi:10.18739/A23R0PV05,Pamela Groves,material,dated,lower
doi:10.18739/A23R0PV05,Pamela Groves,dated,lower,cal
doi:10.18739/A23R0PV05,Pamela Groves,lower,cal,range
doi:10.18739/A23R0PV05,Pamela Groves,cal,range,upper
doi:10.18739/A23R0PV05,Pamela Groves,range,upper,cal
doi:10.18739/A23R0PV05,Pamela Groves,upper,cal,range
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,sixhour_horizontal_velocity_uncertainty,jar2_melt
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,jar2_melt,foxx_melt
doi:10.18739/A2416T00Z,Lauren Andrews,jar2_melt,foxx_melt,gull_melt
doi:10.18739/A2416T00Z,Lauren Andrews,foxx_melt,gull_melt,hare_melt
doi:10.18739/A2416T00Z,Lauren Andrews,gull_melt,hare_melt,jar2_melt
doi:10.18739/A2416T00Z,Lauren Andrews,hare_melt,jar2_melt,foxx_melt
doi:10.18739/A2416T00Z,Lauren Andrews,jar2_melt,foxx_melt,gull_melt
doi:10.18739/A2416T00Z,Lauren Andrews,foxx_melt,gull_melt,hare_melt
doi:10.18739/A24746R6K,Matthew Wooller,name,resolution,measurement
doi:10.18739/A24746R6K,Matthew Wooller,resolution,measurement,measurement
doi:10.18739/A24746R6K,Matthew Wooller,measurement,measurement,resolution
doi:10.18739/A24746R6K,Matthew Wooller,measurement,resolution,measurement
doi:10.18739/A24746R6K,Matthew Wooller,resolution,measurement,measurement
doi:10.18739/A24746R6K,Matthew Wooller,measurement,measurement,resolution
doi:10.18739/A24746R6K,Matthew Wooller,measurement,resolution,notes
doi:10.18739/A24746R6K,Matthew Wooller,resolution,notes,note
doi:10.18739/A24746R6K,Matthew Wooller,notes,note,resolution
doi:10.18739/A24746R6K,Matthew Wooller,note,resolution,measurement
doi:10.18739/A24746R6K,Matthew Wooller,resolution,measurement,notes
doi:10.18739/A24746R6K,Matthew Wooller,measurement,notes,tephras
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,comments,nretrans
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,nretrans,pretrans
doi:10.18739/A24B2X49X,Sarah E. Hobbie,nretrans,pretrans,mgretrans
doi:10.18739/A24B2X49X,Sarah E. Hobbie,pretrans,mgretrans,comments
doi:10.18739/A24B2X49X,Sarah E. Hobbie,mgretrans,comments,treatment
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,treatment,comments
doi:10.18739/A24B2X49X,Sarah E. Hobbie,treatment,comments,b1notes
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,b1notes,b2notes
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b1notes,b2notes,b3notes
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b2notes,b3notes,b4notes
doi:10.18739/A24M91B6T,Beth Orcutt,avgd13ch4_permil,stdevd13ch4_permil,light_lux
doi:10.18739/A24Q7QR0V,Kenneth Dunton,full_site_name,abbr_site_name,latitude_dd
doi:10.18739/A24Q7QR0V,Kenneth Dunton,abbr_site_name,latitude_dd,longitude_dd
doi:10.18739/A24Q7QR0V,Kenneth Dunton,latitude_dd,longitude_dd,depth_m
doi:10.18739/A2513TW18,Sean Birkel,NA,NA,NA
doi:10.18739/A25M6275K,Steven F. Oberbauer,NA,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,rfe,ss,wea
doi:10.18739/A25Q4RM2M,Sue Moore,ss,wea,vis
doi:10.18739/A25Q4RM2M,Sue Moore,wea,vis,comment
doi:10.18739/A25Q4RM2M,Sue Moore,vis,comment,rfe
doi:10.18739/A25Q4RM2M,Sue Moore,comment,rfe,ss
doi:10.18739/A25Q4RM2M,Sue Moore,rfe,ss,wea
doi:10.18739/A25Q4RM2M,Sue Moore,ss,wea,vis
doi:10.18739/A25Q4RM2M,Sue Moore,wea,vis,comment
doi:10.18739/A2610VS8W,Gabriel Lewis,gpr_trace,layer,top
doi:10.18739/A2610VS8W,Gabriel Lewis,layer,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,dust_tot
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,dust_tot,tube
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,tube,top
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,midpoint,top
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,top,bottom
doi:10.18739/A2610VS8W,Gabriel Lewis,top,bottom,midpoint
doi:10.18739/A26H4CQ6K,Hajo Eicken,NA,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,ramet,year,fence
doi:10.18739/A26Q1SH2V,Claire Addis,year,fence,veg_type
doi:10.18739/A26Q1SH2V,Claire Addis,fence,veg_type,treatment
doi:10.18739/A26Q1SH2V,Claire Addis,veg_type,treatment,species
doi:10.18739/A26Q1SH2V,Claire Addis,treatment,species,ramet
doi:10.18739/A26Q1SH2V,Claire Addis,species,ramet,m_wt
doi:10.18739/A26Q1SH2V,Claire Addis,ramet,m_wt,d1_wt
doi:10.18739/A26Q1SH2V,Claire Addis,m_wt,d1_wt,d2_wt
doi:10.18739/A26Q1SH2V,Claire Addis,d1_wt,d2_wt,d3_wt
doi:10.18739/A26Q1SH2V,Claire Addis,d2_wt,d3_wt,d4_wt
doi:10.18739/A26Q1SH2V,Claire Addis,d3_wt,d4_wt,d5_wt
