identifier,author,word1,word2,word3
doi:10.18739/A23R0PT35,Richard Lanctot,comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,nwstake,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,notes_gps_change,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,use_gps,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,how_fnd,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,fence,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,unk1_captured,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,unk2_captured,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,m_captured,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,f_captured,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,day_used_for_hatch_date_or_last_date_checked,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,fate,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,fate_evidence,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,uncertain_of_fate,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,replacement_clutch,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,manipulation,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,manipulation_comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,conceal,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,aspect,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,nest_book_comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,nest_contents,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,stake,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,resightings,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,resight_btwn_year,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,near_orig_site,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,obs_comm,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,data_entry_comments,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,history,NA,NA
doi:10.18739/A23R0PT35,Richard Lanctot,comments,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,uames,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,numbera,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,dated,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,bone,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,mean,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,amps,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,iso,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,adjustment,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,for,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,ocean,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,calibration,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,sample,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,notes,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,dated,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,material,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,lower,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,2s,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,calibrated,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,age,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,cal,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,yr,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,before,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,1950,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,upper,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,2s,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,calibrated,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,age,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,cal,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,yr,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,before,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,1950,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,where,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,published,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,material,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,dated,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,lower,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,cal,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,upper,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,cal,NA,NA
doi:10.18739/A23R0PV05,Pamela Groves,range,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,sixhour_horizontal_velocity_uncertainty,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,jar2_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,foxx_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,gull_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,hare_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,jar2_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,foxx_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,gull_melt,NA,NA
doi:10.18739/A2416T00Z,Lauren Andrews,hare_melt,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,name,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,resolution,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,measurement,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,measurement,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,resolution,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,measurement,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,measurement,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,resolution,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,notes,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,note,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,resolution,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,measurement,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,notes,NA,NA
doi:10.18739/A24746R6K,Matthew Wooller,tephras,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,nretrans,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,pretrans,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,mgretrans,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,treatment,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,comments,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b1notes,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b2notes,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b3notes,NA,NA
doi:10.18739/A24B2X49X,Sarah E. Hobbie,b4notes,NA,NA
doi:10.18739/A24M91B6T,Beth Orcutt,avgd13ch4_permil,NA,NA
doi:10.18739/A24M91B6T,Beth Orcutt,stdevd13ch4_permil,NA,NA
doi:10.18739/A24M91B6T,Beth Orcutt,light_lux,NA,NA
doi:10.18739/A24Q7QR0V,Kenneth Dunton,full_site_name,NA,NA
doi:10.18739/A24Q7QR0V,Kenneth Dunton,abbr_site_name,NA,NA
doi:10.18739/A24Q7QR0V,Kenneth Dunton,latitude_dd,NA,NA
doi:10.18739/A24Q7QR0V,Kenneth Dunton,longitude_dd,NA,NA
doi:10.18739/A24Q7QR0V,Kenneth Dunton,depth_m,NA,NA
doi:10.18739/A2513TW18,Sean Birkel,pwtr,NA,NA
doi:10.18739/A25M6275K,Steven F. Oberbauer,set,NA,NA
doi:10.18739/A25M6275K,Steven F. Oberbauer,set,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,rfe,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,ss,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,wea,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,vis,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,comment,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,rfe,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,ss,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,wea,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,vis,NA,NA
doi:10.18739/A25Q4RM2M,Sue Moore,comment,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,gpr_trace,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,layer,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,dust_tot,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,tube,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,top,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,bottom,NA,NA
doi:10.18739/A2610VS8W,Gabriel Lewis,midpoint,NA,NA
doi:10.18739/A26H4CQ6K,Hajo Eicken,comments,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,ramet,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,year,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,fence,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,veg_type,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,treatment,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,species,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,ramet,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,m_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d1_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d2_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d3_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d4_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d5_wt,NA,NA
doi:10.18739/A26Q1SH2V,Claire Addis,d6_wt,NA,NA
